ExperimentName,Subject,Session,Age,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Procedure[Block],Running[Block],SpeakerList,SpeakerList.Cycle,SpeakerList.Sample,SpeakerNumber,Trial,Decision.ACC,Decision.CRESP,Decision.DurationError,Decision.OnsetDelay,Decision.OnsetTime,Decision.RESP,Decision.RT,Decision.RTTime,Procedure[Trial],RandomizeSound,Running[Trial],SecondSenarioList,SecondSenarioList.Cycle,SecondSenarioList.Sample,SenarioList,SenarioList.Cycle,SenarioList.Sample,SenarioNumber,SoundFile,SoundFile2,SoundStim
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,7,0,,-999999,27,1314641,1,367,1315008,SenarioProc,2,SenarioList,,,,10,2,17,10,8_10_pan.wav,8_10_con.wav,8_10_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,8,0,,-999999,38,1320091,2,1069,1321160,SenarioProc,1,SenarioList,,,,5,2,18,5,8_5_con.wav,8_5_pan.wav,8_5_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,9,0,,-999999,30,1325724,1,1252,1326976,SenarioProc,1,SenarioList,,,,6,2,19,6,8_6_con.wav,8_6_pan.wav,8_6_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,10,0,,-999999,33,1331157,2,331,1331488,SenarioProc,1,SenarioList,,,,1,2,20,1,8_1_con.wav,8_1_pan.wav,8_1_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,11,0,,-999999,33,1335807,2,713,1336520,SoundProc,,SecondSenarioList,2,4,11,,,,2,8_2_pan.wav,8_2_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,12,0,,-999999,41,1340724,1,1036,1341760,SoundProc,,SecondSenarioList,9,4,12,,,,9,8_9_con.wav,8_9_pan.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,13,0,,-999999,31,1345874,1,382,1346256,SoundProc,,SecondSenarioList,10,4,13,,,,10,8_10_con.wav,8_10_pan.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,14,0,,-999999,43,1350707,2,285,1350992,SoundProc,,SecondSenarioList,7,4,14,,,,7,8_7_pan.wav,8_7_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,15,0,,-999999,33,1355407,2,377,1355784,SoundProc,,SecondSenarioList,8,4,15,,,,8,8_8_con.wav,8_8_pan.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,16,0,,-999999,27,1360840,2,688,1361528,SoundProc,,SecondSenarioList,5,4,16,,,,5,8_5_pan.wav,8_5_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,17,0,,-999999,37,1367290,2,1134,1368424,SoundProc,,SecondSenarioList,3,4,17,,,,3,8_3_pan.wav,8_3_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,18,0,,-999999,30,1373073,2,1087,1374160,SoundProc,,SecondSenarioList,4,4,18,,,,4,8_4_pan.wav,8_4_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,19,0,,-999999,32,1378306,2,822,1379128,SoundProc,,SecondSenarioList,1,4,19,,,,1,8_1_pan.wav,8_1_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,2,Blockproc,SpeakerList,8,1,2,8,20,0,,-999999,29,1383672,1,976,1384648,SoundProc,,SecondSenarioList,6,4,20,,,,6,8_6_pan.wav,8_6_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,1,0,,-999999,30,1415505,1,2046,1417551,SenarioProc,1,SenarioList,,,,3,3,21,3,4_3_con.wav,4_3_pan.wav,4_3_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,2,0,,-999999,26,1423821,2,682,1424503,SenarioProc,1,SenarioList,,,,10,3,22,10,4_10_con.wav,4_10_pan.wav,4_10_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,3,0,,-999999,38,1430804,2,419,1431223,SenarioProc,2,SenarioList,,,,4,3,23,4,4_4_pan.wav,4_4_con.wav,4_4_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,4,0,,-999999,33,1437038,2,1601,1438639,SenarioProc,2,SenarioList,,,,8,3,24,8,4_8_pan.wav,4_8_con.wav,4_8_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,5,0,,-999999,26,1445521,2,982,1446503,SenarioProc,1,SenarioList,,,,6,3,25,6,4_6_con.wav,4_6_pan.wav,4_6_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,6,0,,-999999,35,1453070,2,73,1453143,SenarioProc,2,SenarioList,,,,7,3,26,7,4_7_pan.wav,4_7_con.wav,4_7_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,7,0,,-999999,28,1460203,1,764,1460967,SenarioProc,1,SenarioList,,,,5,3,27,5,4_5_con.wav,4_5_pan.wav,4_5_con.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,8,0,,-999999,26,1466221,2,258,1466479,SenarioProc,2,SenarioList,,,,1,3,28,1,4_1_pan.wav,4_1_con.wav,4_1_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,9,0,,-999999,41,1472336,2,719,1473055,SenarioProc,2,SenarioList,,,,2,3,29,2,4_2_pan.wav,4_2_con.wav,4_2_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,10,0,,-999999,36,1479370,2,1069,1480439,SenarioProc,2,SenarioList,,,,9,3,30,9,4_9_pan.wav,4_9_con.wav,4_9_pan.wav
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,11,0,,-999999,31,1486286,2,1761,1488047,SoundProc,,SecondSenarioList,2,6,21,,,,2,4_2_con.wav,4_2_pan.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,12,0,,-999999,28,1496052,2,683,1496735,SoundProc,,SecondSenarioList,3,6,22,,,,3,4_3_pan.wav,4_3_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,13,0,,-999999,32,1503686,2,520,1504206,SoundProc,,SecondSenarioList,6,6,23,,,,6,4_6_pan.wav,4_6_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,14,0,,-999999,37,1510502,1,1520,1512022,SoundProc,,SecondSenarioList,4,6,24,,,,4,4_4_con.wav,4_4_pan.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,15,1,,0,28,1518302,,0,0,SoundProc,,SecondSenarioList,10,6,25,,,,10,4_10_pan.wav,4_10_con.wav,
KoreanPoliteness_Perception_2_Hangul,34,1,22,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">5068881595962</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-14T22:48:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,820760099,5/14/2013,15:48:47,,female,3,Blockproc,SpeakerList,4,1,3,4,16,0,,-999999,31,1526585,1,589,1527174,SoundProc,,SecondSenarioList,1,6,26,,,,1,4_1_con.wav,4_1_pan.wav,
