ExperimentName,Subject,Session,Age,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Procedure[Block],Running[Block],SpeakerList,SpeakerList.Cycle,SpeakerList.Sample,SpeakerNumber,Trial,Decision.ACC[Trial],Decision.CRESP[Trial],Decision.DurationError[Trial],Decision.OnsetDelay[Trial],Decision.OnsetTime[Trial],Decision.RESP[Trial],Decision.RT[Trial],Decision.RTTime[Trial],Procedure[Trial],RandomizeSound,Running[Trial],SecondSenarioList,SecondSenarioList.Cycle,SecondSenarioList.Sample,SenarioList,SenarioList.Cycle,SenarioList.Sample,SenarioNumber,SoundFile,SoundFile2,SoundStim
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,6,0,,-999999,28,1079353,2,474,1079827,SenarioProc,1,SenarioList,,,,2,8,76,2,11_2_cas.wav,11_2_pol.wav,11_2_cas.wav
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,7,0,,-999999,23,1085230,1,893,1086123,SenarioProc,1,SenarioList,,,,7,8,77,7,11_7_cas.wav,11_7_pol.wav,11_7_cas.wav
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,8,0,,-999999,27,1091674,1,969,1092643,SenarioProc,2,SenarioList,,,,10,8,78,10,11_10_pol.wav,11_10_cas.wav,11_10_pol.wav
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,9,0,,-999999,26,1098500,1,2351,1100851,SenarioProc,1,SenarioList,,,,3,8,79,3,11_3_cas.wav,11_3_pol.wav,11_3_cas.wav
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,10,0,,-999999,26,1105743,2,428,1106171,SenarioProc,2,SenarioList,,,,6,8,80,6,11_6_pol.wav,11_6_cas.wav,11_6_pol.wav
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,11,0,,-999999,21,1111488,2,1579,1113067,SoundProc,,SecondSenarioList,1,16,71,,,,1,11_1_cas.wav,11_1_pol.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,12,0,,-999999,29,1117998,1,1077,1119075,SoundProc,,SecondSenarioList,6,16,72,,,,6,11_6_cas.wav,11_6_pol.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,13,0,,-999999,34,1124941,2,1398,1126339,SoundProc,,SecondSenarioList,3,16,73,,,,3,11_3_pol.wav,11_3_cas.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,14,0,,-999999,28,1131751,1,2388,1134139,SoundProc,,SecondSenarioList,2,16,74,,,,2,11_2_pol.wav,11_2_cas.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,15,0,,-999999,34,1140159,1,931,1141090,SoundProc,,SecondSenarioList,5,16,75,,,,5,11_5_pol.wav,11_5_cas.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,16,0,,-999999,19,1146686,2,164,1146850,SoundProc,,SecondSenarioList,9,16,76,,,,9,11_9_pol.wav,11_9_cas.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,17,0,,-999999,26,1152930,1,1768,1154698,SoundProc,,SecondSenarioList,8,16,77,,,,8,11_8_cas.wav,11_8_pol.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,18,0,,-999999,22,1161338,2,448,1161786,SoundProc,,SecondSenarioList,4,16,78,,,,4,11_4_pol.wav,11_4_cas.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,19,0,,-999999,30,1167349,1,1373,1168722,SoundProc,,SecondSenarioList,10,16,79,,,,10,11_10_cas.wav,11_10_pol.wav,
PolitenessJapanese_Perception_ENG,14,1,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">2572657047303</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-24T21:43:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-27839658,10/24/2017,14:43:31,9:43:31 PM,female,10,Blockproc,SpeakerList,6,1,8,11,20,0,,-999999,34,1174109,2,1773,1175882,SoundProc,,SecondSenarioList,7,16,80,,,,7,11_7_pol.wav,11_7_cas.wav,
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,1,0,,-999999,32,101536,1,1752,103288,SenarioProc,2,SenarioList,,,,6,1,1,6,13_6_pol.wav,13_6_cas.wav,13_6_pol.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,2,0,,-999999,37,109495,1,1833,111328,SenarioProc,1,SenarioList,,,,5,1,2,5,13_5_cas.wav,13_5_pol.wav,13_5_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,3,0,,-999999,29,116588,1,1236,117824,SenarioProc,1,SenarioList,,,,2,1,3,2,13_2_cas.wav,13_2_pol.wav,13_2_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,4,0,,-999999,29,124563,2,389,124952,SenarioProc,1,SenarioList,,,,4,1,4,4,13_4_cas.wav,13_4_pol.wav,13_4_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,5,0,,-999999,34,131090,1,390,131480,SenarioProc,1,SenarioList,,,,8,1,5,8,13_8_cas.wav,13_8_pol.wav,13_8_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,6,0,,-999999,41,136684,2,700,137384,SenarioProc,1,SenarioList,,,,7,1,6,7,13_7_cas.wav,13_7_pol.wav,13_7_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,7,0,,-999999,30,142545,1,599,143144,SenarioProc,1,SenarioList,,,,1,1,7,1,13_1_cas.wav,13_1_pol.wav,13_1_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,8,0,,-999999,28,148922,1,814,149736,SenarioProc,1,SenarioList,,,,3,1,8,3,13_3_cas.wav,13_3_pol.wav,13_3_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,9,0,,-999999,36,155066,1,1710,156776,SenarioProc,1,SenarioList,,,,10,1,9,10,13_10_cas.wav,13_10_pol.wav,13_10_cas.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,10,0,,-999999,20,162293,1,499,162792,SenarioProc,2,SenarioList,,,,9,1,10,9,13_9_pol.wav,13_9_cas.wav,13_9_pol.wav
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,11,0,,-999999,34,168087,1,449,168536,SoundProc,,SecondSenarioList,10,2,1,,,,10,13_10_pol.wav,13_10_cas.wav,
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,12,0,,-999999,27,175263,2,305,175568,SoundProc,,SecondSenarioList,4,2,2,,,,4,13_4_pol.wav,13_4_cas.wav,
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,13,0,,-999999,21,181057,1,567,181624,SoundProc,,SecondSenarioList,9,2,3,,,,9,13_9_cas.wav,13_9_pol.wav,
PolitenessJapanese_Perception_ENG,15,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597675</Frequency><Timestamp dt:dt=""r8"">3012959548088</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-26T20:48:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.06,Nonnative Speaker,-2106966318,10/26/2017,13:48:31,8:48:31 PM,female,3,Blockproc,SpeakerList,8,1,1,13,14,0,,-999999,19,187750,1,538,188288,SoundProc,,SecondSenarioList,8,2,4,,,,8,13_8_pol.wav,13_8_cas.wav,
